,balls,bikes,blocks,books,coals,dolls,gloves,horses,trains,expected_weight
3536,5,0,0,2,1,1,3,0,1,15.4547127102
3537,1,2,0,5,0,0,3,0,1,5.4379207213
3538,0,1,0,1,0,2,3,0,1,24.2917399362
3539,1,0,0,5,0,3,3,2,3,1.16825673267
3540,2,0,0,3,0,0,2,2,2,31.4874569339
3541,5,1,0,1,0,0,2,1,1,21.6490468397
3542,3,1,1,2,2,1,4,1,1,0.0472176655154
3543,2,1,1,6,0,1,5,1,0,4.6858906936
3544,1,1,0,2,2,0,5,1,3,0.194145914972
3545,0,1,0,5,0,4,5,0,0,12.8042191369
3546,4,1,0,6,0,0,4,1,1,8.79848397592
3547,4,1,0,3,2,0,3,0,3,0.126601702055
3548,6,1,1,4,0,0,1,1,0,10.8923553049
3549,5,0,1,6,2,0,6,2,0,0.586764787549
3550,2,0,1,3,1,1,4,2,1,3.62671193564
3551,0,0,2,3,0,1,4,1,0,33.2402626529
3552,5,1,0,4,3,0,6,0,1,0.0871244200599
3553,3,1,0,6,0,0,4,0,0,27.8402282763
3554,4,0,1,0,0,2,6,2,1,6.65462536411
3555,2,0,2,3,1,0,1,3,1,0.894282826393
3556,3,0,0,4,3,0,3,1,3,0.144450247988
3557,4,0,0,7,2,1,5,0,0,5.81669983963
3558,2,1,0,1,0,1,2,2,1,15.3466195115
3559,3,0,0,6,0,1,5,2,2,7.1429034884
3560,3,1,0,4,1,3,1,0,2,0.600207091698
3561,4,1,0,4,3,0,3,2,0,0.471258041577
3562,4,0,0,5,1,2,7,0,2,1.84339458698
3563,1,1,0,5,0,0,7,1,1,12.5009373617
3564,1,2,0,1,1,0,4,0,1,2.56082389067
3565,1,0,1,4,0,2,4,5,0,2.60041988457
3566,3,0,4,2,2,0,0,0,0,0.240863786984
3567,3,2,0,5,1,0,4,0,2,0.0480369373568
3568,1,0,0,7,0,1,4,2,2,10.9328380961
3569,0,1,0,3,1,0,3,1,2,3.49901579657
3570,4,0,1,1,0,0,5,3,3,0.533792455098
3571,3,2,1,0,1,0,4,2,0,0.555910390077
3572,1,1,0,2,3,3,5,0,2,0.0418535152581
3573,4,0,1,3,0,0,6,1,1,24.5260621151
3574,3,1,0,2,0,1,2,1,1,16.4678527596
3575,0,0,2,1,1,1,3,2,1,2.84080463937
3576,3,1,0,5,1,1,7,0,0,5.313118262
3577,2,0,0,3,1,0,3,2,1,15.4339570793
3578,1,1,0,3,0,0,0,2,1,23.2764757919
3579,3,0,0,2,3,2,3,0,0,2.26084662142
3580,3,0,0,4,2,0,7,2,3,0.0961238347118
3581,2,1,0,1,1,0,1,0,3,3.3524685657
3582,2,1,1,4,1,1,3,2,0,1.42411493675
3583,5,1,1,4,4,0,0,3,1,0.0
3584,6,0,0,4,2,0,3,0,2,1.86511207425
3585,3,0,0,3,1,1,9,2,1,5.65508029147
3586,2,0,1,3,0,0,5,1,2,14.5563539683
3587,3,1,0,4,0,0,5,2,0,19.2422550595
3588,1,0,0,2,0,1,4,2,2,25.7794585724
3589,2,0,0,7,2,0,3,3,2,0.0894543495128
3590,8,1,0,2,1,3,6,1,0,0.536663935926
3591,2,1,1,6,1,2,6,0,1,0.233489830478
3592,5,1,0,3,1,0,3,0,1,5.19911915126
3593,5,0,1,6,1,2,2,2,0,1.54758095882
3594,3,0,0,3,2,1,1,0,3,1.48918753529
3595,1,0,1,3,0,1,2,2,0,35.6103903408
3596,5,1,0,1,0,2,5,0,0,21.7057438071
3597,1,2,1,1,0,0,4,0,0,8.92903447999
3598,3,0,0,4,0,1,4,1,3,8.22357388572
3599,2,0,0,2,0,2,1,2,2,23.1038088808
3600,1,1,0,2,0,0,1,0,0,27.2296804227
3601,2,1,1,5,5,4,4,0,1,0.0
3602,1,1,1,2,0,0,3,0,2,7.37959381747
3603,1,3,0,1,1,0,4,0,1,0.938580046471
3604,1,0,0,3,0,0,6,0,3,25.468591317
3605,7,0,1,6,0,3,4,1,1,0.22965148155
3606,2,0,0,0,2,2,2,1,1,5.44906179898
3607,5,0,0,6,2,2,6,0,0,3.00024315946
3608,5,0,0,4,1,0,6,3,1,4.33002654874
3609,3,0,2,4,3,2,3,1,0,0.0
3610,2,2,0,7,1,0,4,0,1,0.654496735335
3611,6,1,0,1,1,1,9,2,0,1.39399326642
3612,3,1,0,2,1,1,7,6,0,0.0929791896861
3613,1,0,0,1,1,1,4,4,1,8.82105497425
3614,4,0,1,5,2,0,2,0,3,0.137839457982
3615,1,0,1,4,0,2,5,1,0,33.7621652045
3616,1,2,1,2,1,1,1,0,0,1.86846994256
3617,4,0,1,5,3,0,5,1,1,0.078200529357
3618,8,0,0,3,0,2,7,0,2,4.45466316402
3619,2,0,1,4,2,1,6,0,1,1.72286276672
3620,5,0,0,1,1,1,3,1,2,7.90034914345
3621,0,1,1,3,1,3,3,0,1,0.655609310784
3622,10,0,0,7,2,2,7,1,1,0.0
3623,3,0,0,1,0,0,4,2,3,15.1806607157
3624,2,0,1,2,1,1,6,0,3,1.19893431026
3625,5,1,1,5,0,0,2,0,0,14.8532368595
3626,15,0,0,6,1,0,7,1,0,0.674386441034
3627,0,0,0,2,2,0,6,1,3,2.37199561227
3628,4,0,0,0,0,0,4,0,2,32.6429555774
3629,1,0,0,3,1,2,0,3,2,3.17436119813
3630,5,0,0,3,1,3,12,3,0,0.381456321598
3631,1,0,0,4,1,0,2,2,3,4.90531158321
3632,1,0,1,2,2,1,2,3,2,0.187537961156
3633,7,0,1,3,0,1,1,4,0,4.49469213239
3634,2,2,1,1,1,0,5,0,1,0.538380422607
3635,6,0,0,5,1,1,3,3,1,1.90017299662
3636,6,0,1,4,0,0,4,0,2,9.5084175153
3637,3,0,1,6,0,3,6,2,0,2.68443142958
3638,6,0,0,3,2,1,1,5,0,1.14742478199
3639,9,1,1,3,2,1,3,0,0,0.121333619636
3640,1,3,0,2,1,0,1,0,0,1.87781450139
3641,1,0,0,2,1,2,2,0,2,11.567787396
3642,2,0,0,6,3,0,7,0,3,0.0
3643,4,1,1,2,0,1,5,2,0,4.8662757026
3644,4,0,1,5,2,0,3,4,0,0.472793852478
3645,2,1,1,2,0,1,4,1,1,4.70293714866
3646,4,1,1,2,0,2,3,1,0,6.33368692672
3647,2,0,1,8,0,5,3,1,1,0.0989757033055
3648,5,0,0,5,0,1,5,1,1,28.13957343
3649,3,1,0,4,0,2,4,0,1,9.19003120273
3650,5,1,1,3,1,0,4,3,2,0.0
3651,1,1,0,2,0,1,7,3,1,4.57300895995
3652,2,1,0,6,1,1,5,0,1,2.39396160463
3653,4,1,0,3,2,3,8,1,0,0.229181415586
3654,2,0,1,6,2,0,3,1,2,0.433428808592
3655,2,1,0,3,1,2,2,0,1,5.12797363787
3656,7,0,1,2,3,0,4,2,1,0.131577302538
3657,5,1,0,1,0,1,3,0,1,19.4355027115
3658,4,1,0,3,5,2,0,1,1,0.0
3659,7,0,1,5,0,1,6,1,1,2.58583289846
3660,1,0,0,3,1,1,4,1,2,8.55436922242
3661,10,0,1,2,1,3,4,0,0,1.24866701603
3662,4,1,0,3,1,0,4,1,2,1.33658493683
3663,4,1,0,2,1,0,2,0,1,7.15074707193
3664,4,0,1,2,2,1,4,0,1,1.89097749332
3665,4,0,0,5,0,4,1,1,1,13.9937387841
3666,6,1,0,4,2,1,1,1,0,1.29807406719
3667,1,1,0,5,1,0,3,3,0,5.59579778267
3668,0,0,0,5,1,0,6,0,5,0.547526992492
3669,3,0,1,3,0,3,4,1,1,6.29839465587
3670,2,1,1,2,2,0,3,0,0,2.18782030923
3671,5,1,0,3,0,3,8,0,0,6.84501504638
3672,1,0,0,1,0,0,5,2,3,19.8519670753
3673,1,0,2,3,0,0,5,0,1,24.5473796811
3674,1,0,0,1,0,0,6,0,3,29.4478013334
3675,2,0,1,5,1,0,1,0,5,0.04312329666
3676,5,0,0,5,1,1,2,0,0,17.0028409297
3677,4,2,0,1,2,0,5,4,0,0.04866007357
3678,3,1,0,0,1,3,3,1,0,5.9474206088
3679,2,2,0,3,0,3,3,2,0,1.01129765797
3680,6,0,1,8,0,1,2,0,2,1.31774796764
3681,1,1,2,5,0,0,4,3,0,0.828095273707
3682,2,1,0,3,0,0,1,1,1,22.6878690009
3683,2,1,0,5,2,0,2,0,0,4.89454884522
3684,4,1,2,2,1,0,1,1,1,0.234335044958
3685,1,0,0,4,2,2,3,2,3,0.0469104498921
3686,3,0,0,6,2,2,8,1,1,0.333547466578
3687,2,1,0,5,2,1,2,2,0,0.861015309532
3688,4,0,1,0,1,1,2,3,0,11.0893390527
3689,2,1,0,5,0,3,4,1,1,2.53850142117
3690,5,0,0,3,0,0,0,1,4,6.74867813266
3691,5,0,1,3,0,0,2,0,2,19.6465614693
3692,2,0,0,1,1,3,4,3,2,0.495397676093
3693,3,1,1,5,1,0,2,2,0,1.52290361093
3694,1,1,0,2,2,0,3,1,1,2.62891930508
3695,2,1,1,1,1,0,3,1,0,6.53829959958
3696,5,0,0,2,1,2,1,1,1,11.8361672687
3697,1,0,0,1,1,4,7,1,2,1.92520542324
3698,0,1,0,4,0,1,1,1,1,20.5778638789
3699,4,0,0,2,2,0,3,2,3,0.317627990365
3700,3,1,0,4,3,1,8,2,1,0.0
3701,4,2,0,2,0,0,1,0,1,7.67991945805
3702,2,0,0,3,1,3,7,2,0,8.73726361525
3703,2,0,0,6,0,0,6,1,2,22.3120463027
3704,6,1,0,5,2,0,9,0,0,0.471047463261
3705,2,1,1,0,0,0,4,0,2,7.72750924627
3706,3,0,1,4,1,0,2,1,2,3.38252158297
3707,2,0,1,6,2,1,3,1,1,0.928462464232
3708,7,1,1,2,0,1,6,0,0,5.04423925667
3709,1,0,0,0,5,0,4,1,0,0.691605447592
3710,0,1,0,5,0,1,3,0,2,10.2168723831
3711,3,1,0,2,2,1,3,3,1,0.353381662594
3712,3,1,1,2,3,1,4,1,1,0.091472878123
3713,2,1,1,8,1,0,2,0,1,0.988032610318
3714,2,0,0,8,1,0,3,0,3,3.3510855732
3715,7,0,0,4,1,0,1,1,1,13.3934084525
3716,3,1,0,3,1,1,1,1,0,8.83429650533
3717,8,0,0,2,0,2,4,3,1,3.92958282498
3718,4,1,0,2,0,0,3,1,1,19.2109136007
3719,3,2,0,1,0,2,4,1,0,4.38129557795
3720,3,0,0,3,1,0,1,0,3,9.36434327037
3721,6,2,1,1,1,0,2,0,1,0.181482728146
3722,3,1,0,2,2,0,3,0,2,0.808020958972
3723,1,0,2,3,2,1,2,0,1,1.02042025254
3724,3,3,0,2,0,2,9,1,1,0.0459734495181
3725,4,1,1,3,0,2,3,0,0,9.45361146262
3726,3,0,1,3,0,1,3,0,3,4.00943763097
3727,0,0,0,2,0,1,2,4,2,19.5750870078
3728,0,1,2,4,1,0,5,1,0,1.08351259706
3729,4,2,1,0,1,0,3,2,0,0.358196165857
3730,2,0,0,5,0,0,3,1,3,16.32938688
3731,4,1,0,5,0,2,4,1,0,11.3268846546
3732,3,0,0,5,2,0,3,0,3,1.32807061218
3733,5,2,0,5,0,1,5,1,0,1.24625379427
3734,4,1,0,4,0,2,4,1,0,12.5193678322
3735,1,1,0,3,0,0,5,0,0,30.4878801715
3736,5,1,0,5,2,0,1,2,0,1.00145607913
3737,1,0,1,5,0,1,4,0,1,30.7161595694
3738,4,1,0,0,1,0,2,2,1,5.45461776544
3739,0,1,1,4,2,0,4,0,1,1.08444828936
3740,2,0,1,4,2,1,2,0,1,2.2971389402
3741,7,0,2,4,1,1,6,0,0,0.843367043529
3742,3,1,1,2,0,2,1,1,1,3.52246057709
3743,4,1,0,3,0,1,4,0,0,25.8786228538
3744,1,0,0,3,1,1,3,1,3,3.65094969148
3745,2,0,0,2,3,0,1,1,0,4.62999647063
3746,0,1,0,4,1,2,3,1,0,7.6496794191
3747,0,0,1,0,3,0,4,0,2,1.00579743521
3748,3,0,1,6,0,1,4,0,1,20.7784420647
3749,4,2,0,5,1,1,1,1,1,0.0390750556121
3750,2,1,0,3,1,3,3,1,0,4.34936096686
3751,1,0,0,2,4,0,1,2,2,0.305085076628
3752,2,1,0,3,2,1,5,0,0,3.29489113974
3753,4,2,0,3,3,0,3,0,0,0.0497063004133
3754,7,0,1,3,0,0,2,1,1,23.9662528287
3755,1,0,0,4,2,2,4,3,2,0.223241742551
3756,1,0,3,2,0,0,4,1,0,19.1243078581
3757,1,2,0,1,0,0,2,2,1,5.40177072171
3758,6,0,0,9,2,0,1,0,1,3.20517636759
3759,4,2,0,2,0,0,5,1,0,6.94509139566
3760,1,1,1,2,1,1,2,0,1,3.12786889424
3761,2,0,0,5,1,1,2,3,1,7.2842378328
3762,2,1,0,3,1,0,5,1,2,1.93911762142
3763,5,0,1,3,3,3,4,0,0,0.448959464294
3764,5,0,1,2,2,0,6,0,1,2.0110295485
3765,5,0,0,2,2,1,6,0,1,3.6835234044
3766,4,0,0,3,2,0,6,0,2,2.687981381
3767,3,2,0,2,0,2,1,1,0,5.75081411133
3768,4,2,0,1,1,1,7,0,0,1.33544422323
3769,4,0,0,3,2,1,5,0,5,0.0
3770,2,0,0,5,0,1,3,2,2,16.1333729424
3771,2,1,1,8,2,0,0,1,1,0.0947462426051
3772,2,0,3,2,0,0,5,1,2,0.0941147132633
3773,5,1,1,1,0,1,5,1,0,7.30803911535
3774,2,0,0,3,3,0,1,4,2,0.116251566626
3775,9,1,2,5,0,1,4,0,0,0.0928023775007
3776,2,0,0,4,1,0,2,1,2,10.3285387094
3777,7,0,0,3,0,2,5,2,0,30.3001567964
3778,5,0,0,4,0,2,4,1,2,7.09163681821
3779,2,0,1,1,0,0,3,3,1,27.2072554855
3780,4,0,0,2,2,1,6,2,2,0.677109587068
3781,4,0,1,4,0,2,3,0,3,0.63310781162
3782,1,0,2,2,0,1,4,2,1,4.9612601677
3783,2,0,1,3,1,3,9,2,0,0.412992126942
3784,1,0,0,1,1,1,5,0,3,7.62874629395
3785,7,0,0,5,0,1,2,2,2,4.80961331717
3786,2,1,0,4,0,0,5,0,1,20.846835618
3787,4,0,1,0,2,1,7,1,1,0.849785953391
3788,0,0,0,3,1,1,4,0,5,0.694586491279
3789,4,0,0,3,1,2,3,0,2,6.03554916059
3790,3,0,0,4,0,2,6,2,1,18.8786241668
3791,3,1,2,4,1,1,6,0,0,0.236497993577
3792,4,1,1,1,1,1,5,0,1,1.06877279744
3793,1,1,0,4,1,0,2,0,4,0.375259137463
3794,2,0,0,3,1,0,10,3,3,0.417115671963
3795,3,0,0,2,0,1,3,3,3,3.80278433993
3796,6,1,1,0,1,0,0,1,1,2.13107642475
3797,3,1,1,2,2,1,0,0,0,2.06058310716
3798,2,0,1,2,1,0,3,2,1,9.23315728671
3799,2,1,0,7,0,1,1,4,1,1.32888558212
3800,2,0,0,1,4,2,7,1,1,0.0458498757058
3801,3,0,0,1,1,1,2,1,2,11.2946425429
3802,4,0,0,6,0,0,1,0,4,6.6949711072
3803,3,0,1,2,4,0,7,3,0,0.0441426896302
3804,1,2,0,2,0,0,3,1,0,14.4081179784
3805,4,1,0,7,0,4,3,2,0,0.573357040126
3806,4,1,1,3,1,2,7,1,0,0.284876799748
3807,3,2,0,6,2,2,8,1,0,0.0
3808,3,0,0,3,1,2,3,1,1,12.3449406922
3809,2,1,0,6,1,0,4,0,0,9.82678064767
3810,3,0,2,4,1,3,2,0,0,1.98420866603
3811,4,0,1,4,0,0,3,0,1,33.4688960322
3812,3,1,0,6,0,3,3,2,0,3.53310854491
3813,1,1,0,1,0,1,2,4,3,0.537211662033
3814,1,1,1,0,2,1,2,1,0,1.67529978773
3815,3,0,1,3,2,0,2,1,2,1.1026174403
3816,3,1,0,3,3,2,3,1,1,0.0471752123665
3817,2,1,0,4,0,0,2,1,2,9.91725402978
3818,1,3,0,3,0,0,5,0,1,1.01275761983
3819,2,0,1,3,0,0,6,4,1,5.98503112427
3820,0,0,0,4,0,2,10,1,2,9.24865780084
3821,3,1,0,7,1,0,5,0,1,3.43281129503
3822,2,0,1,3,2,1,3,0,3,0.236517115731
3823,0,0,1,5,0,0,5,0,3,9.32253066864
3824,4,1,1,2,0,0,4,2,1,2.61269201005
3825,1,0,2,1,2,3,5,2,0,0.0
3826,4,0,0,4,2,1,5,3,1,0.622281309406
3827,1,1,0,2,2,2,0,0,1,2.67248579333
3828,4,2,0,7,1,1,3,2,1,0.0
3829,5,0,0,5,1,4,3,3,0,0.771030592051
3830,3,0,0,8,1,1,4,3,1,1.52022839619
3831,2,1,1,2,0,2,4,1,0,8.09261246877
3832,3,0,1,6,1,0,3,0,1,9.76746585756
3833,3,0,0,3,2,0,0,4,3,0.331626317409
3834,2,0,1,1,1,1,3,0,2,7.31434864234
3835,7,0,1,3,2,3,5,1,0,0.0497260068047
3836,4,0,0,2,0,2,7,1,1,28.8155168994
3837,1,1,0,6,0,2,6,0,0,18.0798703693
3838,4,1,1,3,0,1,7,0,1,1.74093153149
3839,5,0,0,2,1,0,2,1,2,11.779383812
3840,4,1,0,3,1,0,4,1,2,1.53831739358
3841,5,1,0,1,0,0,1,1,0,31.0697868923
3842,4,0,0,7,2,0,4,0,0,6.46790394183
3843,3,0,0,1,2,1,4,1,1,5.48918896372
3844,5,1,0,5,2,0,3,1,0,1.80190265563
3845,3,0,1,3,0,4,3,1,0,15.7902198798
3846,3,1,0,4,0,2,3,0,1,10.8512963363
3847,0,0,1,2,0,1,2,1,2,23.9491659401
3848,4,1,0,4,1,2,4,1,1,0.530038926933
3849,2,0,0,4,0,0,2,0,3,28.6335094745
3850,3,1,0,2,1,1,0,0,0,12.9297999652
3851,6,0,1,4,2,1,7,1,1,0.145218319097
3852,0,0,1,1,1,1,3,1,1,12.5464626928
3853,8,0,0,10,1,3,6,3,1,0.0
3854,5,0,0,1,2,2,3,1,1,3.30227497278
3855,3,0,0,6,1,2,4,4,0,2.57169230449
3856,3,1,0,7,0,1,3,4,0,2.37080582399
3857,10,0,0,12,3,4,8,1,2,0.0
3858,0,1,2,2,2,0,3,3,0,0.138409492711
3859,2,0,1,6,0,3,5,3,0,1.66884098446
3860,6,0,1,3,1,2,8,1,1,0.19583808912
3861,6,0,0,5,0,2,1,4,0,14.7016900862
3862,2,0,1,4,1,0,2,0,1,14.7236838741
3863,3,0,0,3,2,0,7,3,1,1.53539069416
3864,2,1,0,3,4,1,5,1,1,0.0
3865,1,0,1,3,1,4,3,0,0,9.74933747318
3866,3,2,0,2,1,0,8,1,0,1.63472578683
3867,4,0,0,4,0,0,3,3,2,11.7762692944
3868,4,0,2,5,1,0,4,0,0,7.83720284655
3869,2,0,0,3,0,0,5,0,4,11.3442298413
3870,5,0,0,1,1,2,9,0,1,8.76549894011
3871,2,0,0,10,2,0,8,1,1,1.26553876011
3872,4,0,0,2,2,4,2,3,1,0.0496766123026
3873,3,0,1,3,2,0,2,2,1,1.50689077422
3874,2,1,1,1,1,1,5,0,1,2.41764108786
3875,2,0,0,0,3,0,6,2,4,0.0
3876,3,0,1,1,0,2,3,4,1,1.7998789213
3877,0,0,0,4,1,0,1,0,2,15.8841874316
3878,4,0,0,6,1,0,6,0,2,6.4512619561
3879,1,2,0,4,2,0,3,1,1,0.217745340797
3880,3,0,0,2,0,1,2,1,2,32.4016140906
3881,2,1,0,5,2,0,5,1,1,0.903611485858
3882,6,1,0,1,0,1,3,3,1,3.21114243179
3883,4,0,0,4,1,1,3,0,3,2.80400556312
3884,0,0,0,6,0,0,1,1,5,2.54428909016
3885,3,0,0,11,1,5,6,0,1,0.0
3886,2,0,0,5,1,1,8,2,2,1.10024205737
3887,4,0,1,1,1,0,2,1,2,5.69692903665
3888,3,1,3,5,1,1,2,0,0,0.0
3889,3,0,0,0,0,0,1,3,3,16.0383554536
3890,5,1,0,4,0,0,2,1,1,13.3759802103
3891,4,0,1,1,1,1,2,0,2,5.57643231416
3892,5,0,0,6,3,4,8,1,1,0.0
3893,3,0,1,4,2,0,4,1,1,1.46329728637
3894,9,0,0,4,1,1,6,0,0,12.6351510073
3895,8,0,0,3,2,1,3,0,2,0.651821360634
3896,2,0,0,4,0,1,7,1,3,6.31038645239
3897,4,2,0,3,2,0,7,0,1,0.137416759397
3898,1,0,1,4,1,2,3,0,1,7.72752891501
3899,2,0,1,2,0,0,7,1,2,14.3835834405
3900,1,0,1,4,1,2,5,0,1,5.72626208741
3901,4,0,0,5,0,0,3,1,3,10.800329951
3902,3,0,0,4,0,0,1,2,3,12.7806890741
3903,6,0,0,3,4,2,4,1,1,0.140288233988
3904,4,0,1,1,1,1,1,0,1,12.8811770735
3905,3,1,2,3,0,0,0,0,1,5.5710046163
3906,1,0,1,6,1,0,2,0,2,5.53607195033
3907,4,1,0,2,1,0,3,0,0,12.7557249098
3908,3,0,0,2,1,1,3,3,2,3.15662562726
3909,1,0,0,8,1,0,6,0,1,13.7783549627
3910,3,0,1,5,0,1,4,1,1,15.4618025898
3911,4,0,0,5,1,2,4,1,3,0.288710571413
3912,4,0,0,4,0,2,8,0,1,26.1446951574
3913,4,0,0,6,2,0,2,2,2,1.23693717226
3914,0,0,1,3,0,1,3,2,1,27.3406635455
3915,2,0,1,4,0,1,0,0,2,23.6878524938
3916,5,1,1,3,0,0,1,3,1,1.18147250705
3917,2,1,0,5,3,1,4,0,1,0.226554626447
3918,1,0,1,5,1,1,2,0,1,10.5626948467
3919,2,1,0,6,1,1,4,1,2,0.418267331837
3920,3,1,0,1,2,0,1,1,2,1.15059190703
3921,6,1,0,5,3,3,4,0,0,0.0
3922,0,1,0,1,1,1,8,2,2,0.662797901208
3923,0,0,0,2,0,1,3,4,1,32.8070381392
3924,5,1,1,3,1,0,4,2,1,0.182888475946
3925,3,0,0,3,0,1,3,2,1,35.1110351831
3926,2,0,2,4,0,3,4,2,0,0.85924249984
3927,1,2,0,2,3,1,1,0,2,0.0
3928,4,1,1,3,0,3,2,1,0,3.31762032009
3929,2,1,0,4,2,1,4,2,1,0.274844704444
3930,1,0,0,4,1,0,4,2,2,7.83939204829
3931,1,0,0,2,1,0,2,1,1,17.8636599098
3932,6,0,0,8,2,4,3,2,1,0.0
3933,3,1,0,7,1,1,1,2,0,3.37451784563
3934,3,1,1,4,1,0,4,0,0,5.18483235948
3935,7,0,1,4,2,0,3,3,0,0.326262370462
3936,2,0,0,4,1,2,1,1,0,15.9918306941
3937,9,0,0,3,0,3,3,0,0,36.760881892
3938,10,0,1,3,0,3,3,1,0,1.47483900234
3939,3,0,2,2,3,2,5,1,0,0.0
3940,6,0,0,5,0,2,4,0,3,1.97529166632
3941,3,0,0,1,1,2,7,4,2,0.19534832351
3942,9,0,1,2,0,0,3,1,0,38.2911001319
3943,2,0,0,4,1,1,3,1,3,2.697354395
3944,4,1,2,2,0,0,1,0,0,11.7736026995
3945,0,0,0,2,1,1,8,0,1,15.1237798069
3946,4,0,1,2,1,0,2,2,1,7.98922259793
3947,6,1,0,5,0,0,4,2,0,11.1066934576
3948,2,0,0,4,1,4,5,0,3,0.146356119503
3949,2,0,0,3,2,0,4,0,3,2.28355548225
3950,1,2,1,1,1,2,3,2,0,0.128506289559
3951,0,1,1,2,0,3,1,1,1,3.57334727287
3952,5,0,0,3,2,0,3,0,3,1.05238987099
3953,3,0,0,1,1,1,1,1,4,1.74317871934
3954,1,0,1,5,1,1,7,2,2,0.288233298034
3955,0,1,0,1,2,0,5,0,1,3.24755829906
3956,4,0,0,3,1,3,4,2,1,2.63807140845
3957,5,0,0,6,2,0,5,2,0,3.3423876104
3958,1,1,1,2,1,2,0,2,1,0.700778073671
3959,3,1,0,3,0,0,5,3,0,15.2185402256
3960,0,0,0,3,1,0,7,1,0,17.3542440815
3961,2,0,0,4,1,1,3,0,4,1.37798526415
3962,5,1,0,1,0,3,4,2,1,1.23610767982
3963,1,0,2,1,2,0,3,0,1,2.29413504018
3964,7,0,0,1,0,3,3,1,1,21.9149770101
3965,1,1,0,5,0,1,5,1,2,3.46180844079
3966,2,0,0,3,2,0,3,4,2,0.464188105971
3967,2,0,0,5,2,1,2,0,2,2.76321825281
3968,1,1,0,5,1,0,7,1,2,0.716849369586
3969,6,1,0,4,0,0,6,0,0,23.2124532881
3970,1,0,0,0,0,0,3,0,2,26.1712368333
3971,5,0,0,5,1,1,1,1,1,11.0347096703
3972,15,1,0,6,4,1,9,2,0,0.0
3973,2,0,0,1,1,0,5,0,0,18.9800670666
3974,1,2,0,4,0,1,1,1,1,3.3184949886
3975,3,1,0,5,0,1,5,2,0,11.1304373538
3976,3,0,1,6,1,2,5,1,1,0.432596490292
3977,4,0,1,5,1,0,4,1,3,0.135929802329
3978,0,1,0,4,1,0,5,1,1,6.0710906962
3979,2,1,0,3,0,1,5,1,0,24.788212379
3980,5,0,1,2,1,1,1,1,2,1.71969260492
3981,2,2,0,2,0,0,4,2,0,7.53908356995
3982,2,0,1,5,1,0,3,2,3,0.0
3983,7,0,0,0,0,1,6,1,1,34.9188920417
3984,2,1,0,4,0,0,3,3,2,2.93521328063
3985,0,1,0,5,1,4,5,1,0,1.53943713488
3986,2,1,1,2,0,1,3,0,1,10.6284781329
3987,2,1,0,4,0,1,3,3,1,3.69096040378
3988,3,0,1,6,0,0,5,1,1,20.5465636945
3989,4,1,1,3,0,0,3,1,1,5.76560845576
3990,2,0,0,2,0,3,5,0,2,22.5709673372
3991,1,0,0,4,1,1,2,3,1,8.28453242601
3992,0,0,0,3,0,4,3,0,1,34.0963489039
3993,2,1,0,2,0,2,3,2,1,7.95253272261
3994,2,1,1,3,1,1,4,1,0,2.20749496939
3995,0,0,0,4,1,0,3,1,2,12.7834901747
3996,4,0,1,3,2,1,7,2,0,0.617477676994
3997,0,0,0,5,0,0,6,0,2,33.7692971151
3998,4,1,0,2,0,0,2,1,3,3.05212358262
3999,1,0,0,2,2,0,2,0,3,4.04967652388
